model_type,mu_GeV,coupling,golden_model,viable_model,testable_model,grb_constraint_passed,uhecr_constraint_passed,max_vacuum_enhancement,vacuum_detectable,max_grb_conversion,hidden_sector_detectable
axion_like,1.389495494373136e+16,1e-12,True,True,True,True,True,10.900990099009908,True,3.895211404439382e-24,False
axion_like,1.389495494373136e+16,1e-10,True,True,True,True,True,10.900990099009908,True,3.895211404439382e-20,False
axion_like,1.389495494373136e+16,1e-08,True,True,True,True,True,10.900990099009908,True,3.8952114044393824e-16,True
axion_like,1.389495494373136e+16,1e-06,True,True,True,True,True,10.900990099009908,True,3.895211404434188e-12,True
axion_like,1.389495494373136e+16,0.0001,True,True,True,True,True,10.900990099009908,True,3.895211352503231e-08,True
axion_like,3.7275937203149224e+16,1e-12,True,True,True,True,True,10.900990099009904,True,3.895211404439382e-24,False
axion_like,3.7275937203149224e+16,1e-10,True,True,True,True,True,10.900990099009904,True,3.895211404439382e-20,False
axion_like,3.7275937203149224e+16,1e-08,True,True,True,True,True,10.900990099009904,True,3.8952114044393824e-16,True
axion_like,3.7275937203149224e+16,1e-06,True,True,True,True,True,10.900990099009904,True,3.895211404434188e-12,True
axion_like,3.7275937203149224e+16,0.0001,True,True,True,True,True,10.900990099009904,True,3.895211352503231e-08,True
axion_like,1e+17,1e-12,True,True,True,True,True,10.900990099009901,True,3.895211404439382e-24,False
axion_like,1e+17,1e-10,True,True,True,True,True,10.900990099009901,True,3.895211404439382e-20,False
axion_like,1e+17,1e-08,True,True,True,True,True,10.900990099009901,True,3.8952114044393824e-16,True
axion_like,1e+17,1e-06,True,True,True,True,True,10.900990099009901,True,3.895211404434188e-12,True
axion_like,1e+17,0.0001,True,True,True,True,True,10.900990099009901,True,3.895211352503231e-08,True
axion_like,2.6826957952797165e+17,1e-12,True,True,True,True,True,10.900990099009901,True,3.895211404439382e-24,False
axion_like,2.6826957952797165e+17,1e-10,True,True,True,True,True,10.900990099009901,True,3.895211404439382e-20,False
axion_like,2.6826957952797165e+17,1e-08,True,True,True,True,True,10.900990099009901,True,3.8952114044393824e-16,True
axion_like,2.6826957952797165e+17,1e-06,True,True,True,True,True,10.900990099009901,True,3.895211404434188e-12,True
axion_like,2.6826957952797165e+17,0.0001,True,True,True,True,True,10.900990099009901,True,3.895211352503231e-08,True
axion_like,7.196856730011529e+17,1e-12,True,True,True,True,True,10.900990099009901,True,3.895211404439382e-24,False
axion_like,7.196856730011529e+17,1e-10,True,True,True,True,True,10.900990099009901,True,3.895211404439382e-20,False
axion_like,7.196856730011529e+17,1e-08,True,True,True,True,True,10.900990099009901,True,3.8952114044393824e-16,True
axion_like,7.196856730011529e+17,1e-06,True,True,True,True,True,10.900990099009901,True,3.895211404434188e-12,True
axion_like,7.196856730011529e+17,0.0001,True,True,True,True,True,10.900990099009901,True,3.895211352503231e-08,True
axion_like,1.9306977288832456e+18,1e-12,True,True,True,True,True,10.900990099009901,True,3.895211404439382e-24,False
axion_like,1.9306977288832456e+18,1e-10,True,True,True,True,True,10.900990099009901,True,3.895211404439382e-20,False
axion_like,1.9306977288832456e+18,1e-08,True,True,True,True,True,10.900990099009901,True,3.8952114044393824e-16,True
axion_like,1.9306977288832456e+18,1e-06,True,True,True,True,True,10.900990099009901,True,3.895211404434188e-12,True
axion_like,1.9306977288832456e+18,0.0001,True,True,True,True,True,10.900990099009901,True,3.895211352503231e-08,True
axion_like,5.179474679231223e+18,1e-12,True,True,True,True,True,10.900990099009901,True,3.895211404439382e-24,False
axion_like,5.179474679231223e+18,1e-10,True,True,True,True,True,10.900990099009901,True,3.895211404439382e-20,False
axion_like,5.179474679231223e+18,1e-08,True,True,True,True,True,10.900990099009901,True,3.8952114044393824e-16,True
axion_like,5.179474679231223e+18,1e-06,True,True,True,True,True,10.900990099009901,True,3.895211404434188e-12,True
axion_like,5.179474679231223e+18,0.0001,True,True,True,True,True,10.900990099009901,True,3.895211352503231e-08,True
axion_like,1.389495494373136e+19,1e-12,True,True,True,True,True,10.900990099009901,True,3.895211404439382e-24,False
axion_like,1.389495494373136e+19,1e-10,True,True,True,True,True,10.900990099009901,True,3.895211404439382e-20,False
axion_like,1.389495494373136e+19,1e-08,True,True,True,True,True,10.900990099009901,True,3.8952114044393824e-16,True
axion_like,1.389495494373136e+19,1e-06,True,True,True,True,True,10.900990099009901,True,3.895211404434188e-12,True
axion_like,1.389495494373136e+19,0.0001,True,True,True,True,True,10.900990099009901,True,3.895211352503231e-08,True
axion_like,3.727593720314923e+19,1e-12,True,True,True,True,True,10.900990099009901,True,3.895211404439382e-24,False
axion_like,3.727593720314923e+19,1e-10,True,True,True,True,True,10.900990099009901,True,3.895211404439382e-20,False
axion_like,3.727593720314923e+19,1e-08,True,True,True,True,True,10.900990099009901,True,3.8952114044393824e-16,True
axion_like,3.727593720314923e+19,1e-06,True,True,True,True,True,10.900990099009901,True,3.895211404434188e-12,True
axion_like,3.727593720314923e+19,0.0001,True,True,True,True,True,10.900990099009901,True,3.895211352503231e-08,True
axion_like,1e+20,1e-12,True,True,True,True,True,10.900990099009901,True,3.895211404439382e-24,False
axion_like,1e+20,1e-10,True,True,True,True,True,10.900990099009901,True,3.895211404439382e-20,False
axion_like,1e+20,1e-08,True,True,True,True,True,10.900990099009901,True,3.8952114044393824e-16,True
axion_like,1e+20,1e-06,True,True,True,True,True,10.900990099009901,True,3.895211404434188e-12,True
axion_like,1e+20,0.0001,True,True,True,True,True,10.900990099009901,True,3.895211352503231e-08,True
